id	taxonID	scientificName	acceptedNameUsage	originalNameUsage	kingdom	phylum	class	order	family	taxonRank	vernacularName	taxonomicStatus
17226	17226	Spathoglottis plicata Blume			Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	SPECIES		ACCEPTED
17227	17227	Spathoglottis plicata Blume			Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	SPECIES		ACCEPTED
17228	17228	Spermacoce remota Lam.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	SPECIES		ACCEPTED
17229	17229	Sporobolus indicus (L.) R.Br.		English: smutgrass, wiregrass, Indian dropseed; Other: fisihina (Tonga)	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	English: smutgrass, wiregrass, Indian dropseed; Other: fisihina (Tonga)	ACCEPTED
17230	17230	Stachytarpheta cayennensis (Rich.) Vahl		English:  blue rat's tail, dark-blue snakeweed, false verbena, nettleleaf velvetberry; French:  herbe bleue; Other: ouchung, sakura (Chuuk), louch beluu (Palau); mautofu tala, mautofu vao, matofu fualanumanoa (American Samoa and Samoa); te uti (Kiribati); mautofu Samoa, motofu Samoa (Niue); hiku ‘i kuma, hiku‘kuma, ‘iku ‘i kuma, iku ‘ikuma (Tonga); turulakaka, tumbutumbu, serakawa, lavenia, se karakarawa (Fiji)	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	SPECIES	English:  blue rat's tail, dark-blue snakeweed, false verbena, nettleleaf velvetberry; French:  herbe bleue; Other: ouchung, sakura (Chuuk), louch beluu (Palau); mautofu tala, mautofu vao, matofu fualanumanoa (American Samoa and Samoa); te uti (Kiribati); mautofu Samoa, motofu Samoa (Niue); hiku ‘i kuma, hiku‘kuma, ‘iku ‘i kuma, iku ‘ikuma (Tonga); turulakaka, tumbutumbu, serakawa, lavenia, se karakarawa (Fiji)	ACCEPTED
17231	17231	Stachytarpheta cayennensis (Rich.) Vahl		English:  blue rat's tail, dark-blue snakeweed, false verbena, nettleleaf velvetberry; French:  herbe bleue; Other: ouchung, sakura (Chuuk), louch beluu (Palau); mautofu tala, mautofu vao, matofu fualanumanoa (American Samoa and Samoa); te uti (Kiribati); mautofu Samoa, motofu Samoa (Niue); hiku ‘i kuma, hiku‘kuma, ‘iku ‘i kuma, iku ‘ikuma (Tonga); turulakaka, tumbutumbu, serakawa, lavenia, se karakarawa (Fiji)	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	SPECIES	English:  blue rat's tail, dark-blue snakeweed, false verbena, nettleleaf velvetberry; French:  herbe bleue; Other: ouchung, sakura (Chuuk), louch beluu (Palau); mautofu tala, mautofu vao, matofu fualanumanoa (American Samoa and Samoa); te uti (Kiribati); mautofu Samoa, motofu Samoa (Niue); hiku ‘i kuma, hiku‘kuma, ‘iku ‘i kuma, iku ‘ikuma (Tonga); turulakaka, tumbutumbu, serakawa, lavenia, se karakarawa (Fiji)	ACCEPTED
17232	17232	Stenotaphrum secundatum Kuntze		sipilini	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	sipilini	ACCEPTED
17233	17233	Stephania japonica (Thunb.) Miers			Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Menispermaceae	SPECIES		ACCEPTED
17234	17234	Strumigenys emmae (Emery, 1890)	Pyramica emmae (Emery, 1890)	Tramp ant	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	Tramp ant	SYNONYM
17235	17235	Strumigenys rogeri Emery, 1890		Tramp ant	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	Tramp ant	ACCEPTED
17236	17236	Sus scrofa Linnaeus, 1758		Pig	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	SPECIES	Pig	ACCEPTED
17237	17237	Sus scrofa Linnaeus, 1758		Pig	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	SPECIES	Pig	ACCEPTED
17238	17238	Sus scrofa Linnaeus, 1758		Pig	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	SPECIES	Pig	ACCEPTED
17239	17239	Sus scrofa Linnaeus, 1758		Pig	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	SPECIES	Pig	ACCEPTED
17240	17240	Synedrella nodiflora Gaertn.		kosi, pakaka, pakopako	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	kosi, pakaka, pakopako	ACCEPTED
17241	17241	Syzygium malaccense (L.) Merr. & L.M.Perry		fekika, fekika kai	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	SPECIES	fekika, fekika kai	ACCEPTED
17242	17242	Syzygium malaccense (L.) Merr. & L.M.Perry		fekika, fekika kai	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	SPECIES	fekika, fekika kai	ACCEPTED
17243	17243	Tapinoma melanocephalum (Fabricius, 1793)		Ghost ant	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	Ghost ant	ACCEPTED
17244	17244	Tecoma stans (L.) Kunth		English:  yellow bells, yellow-elder, yellow trumpetbush; Other:  peeal (Puluwat), piti (French Polynesia, Tonga)	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	SPECIES	English:  yellow bells, yellow-elder, yellow trumpetbush; Other:  peeal (Puluwat), piti (French Polynesia, Tonga)	ACCEPTED
17245	17245	Tetramorium bicarinatum (Nylander, 1846)		Guinea ant	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	Guinea ant	ACCEPTED
17246	17246	Tetramorium lanuginosum Mayr, 1870		Wooly pavement ant	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	Wooly pavement ant	ACCEPTED
17247	17247	Tetramorium simillimum (Smith, 1851)		Tramp ant	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	Tramp ant	ACCEPTED
17248	17248	Thevetia peruviana Merr.		English:  yellow oleander, be-still tree, lucky nut; French: oléandre jaune; Other: koneta (Chuuk); nohomalie (Hawai'i); irelepsech (Yap)	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	SPECIES	English:  yellow oleander, be-still tree, lucky nut; French: oléandre jaune; Other: koneta (Chuuk); nohomalie (Hawai'i); irelepsech (Yap)	ACCEPTED
17249	17249	Thunbergia fragrans Roxb.		English:  white lady, white thunbergia, sweet clock-vine; Other:  fue hina (Tonga)	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	SPECIES	English:  white lady, white thunbergia, sweet clock-vine; Other:  fue hina (Tonga)	ACCEPTED
17250	17250	Thunbergia fragrans Roxb.		English:  white lady, white thunbergia, sweet clock-vine; Other:  fue hina (Tonga)	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	SPECIES	English:  white lady, white thunbergia, sweet clock-vine; Other:  fue hina (Tonga)	ACCEPTED
17251	17251	Tradescantia spathacea Sw.		English: oyster plant, boat plant, boat lily, moses in a boat; Other: talotalo, laupapaki (Niue), fainā fa‘itoka, fainā, fainā kula (Tongan)	Plantae	Tracheophyta	Liliopsida	Commelinales	Commelinaceae	SPECIES	English: oyster plant, boat plant, boat lily, moses in a boat; Other: talotalo, laupapaki (Niue), fainā fa‘itoka, fainā, fainā kula (Tongan)	ACCEPTED
17252	17252	Tradescantia spathacea Sw.		English: oyster plant, boat plant, boat lily, moses in a boat; Other: talotalo, laupapaki (Niue), fainā fa‘itoka, fainā, fainā kula (Tongan)	Plantae	Tracheophyta	Liliopsida	Commelinales	Commelinaceae	SPECIES	English: oyster plant, boat plant, boat lily, moses in a boat; Other: talotalo, laupapaki (Niue), fainā fa‘itoka, fainā, fainā kula (Tongan)	ACCEPTED
17253	17253	Trema orientalis Blume		māgele, mangele	Plantae	Tracheophyta	Magnoliopsida	Rosales	Cannabaceae	SPECIES	māgele, mangele	ACCEPTED
17254	17254	Trema orientalis Blume		māgele, mangele	Plantae	Tracheophyta	Magnoliopsida	Rosales	Cannabaceae	SPECIES	māgele, mangele	ACCEPTED
17255	17255	Trema orientalis Blume		māgele, mangele	Plantae	Tracheophyta	Magnoliopsida	Rosales	Cannabaceae	SPECIES	māgele, mangele	ACCEPTED
17256	17256	Trema orientalis Blume		māgele, mangele	Plantae	Tracheophyta	Magnoliopsida	Rosales	Cannabaceae	SPECIES	māgele, mangele	ACCEPTED
17257	17257	Trema orientalis Blume		māgele, mangele	Plantae	Tracheophyta	Magnoliopsida	Rosales	Cannabaceae	SPECIES	māgele, mangele	ACCEPTED
17258	17258	Trema orientalis Blume		māgele, mangele	Plantae	Tracheophyta	Magnoliopsida	Rosales	Cannabaceae	SPECIES	māgele, mangele	ACCEPTED
17259	17259	Triumfetta rhomboidea Jacq.		English: Chinese burr, paroquet burr, burr bush; Other:  dadangsi, masiksik lahe (Guam); mo‘osipo, mo‘osipo enge‘enga, mo‘osipo hina enge‘enga, mu‘a (Tonga); mosipo (Niue); manutofu, mautofu, mautofu vao (American Samoa and Samoa); qatima (Fiji), urio (French Polynesia)	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	SPECIES	English: Chinese burr, paroquet burr, burr bush; Other:  dadangsi, masiksik lahe (Guam); mo‘osipo, mo‘osipo enge‘enga, mo‘osipo hina enge‘enga, mu‘a (Tonga); mosipo (Niue); manutofu, mautofu, mautofu vao (American Samoa and Samoa); qatima (Fiji), urio (French Polynesia)	ACCEPTED
17260	17260	Triumfetta rhomboidea Jacq.		English: Chinese burr, paroquet burr, burr bush; Other:  dadangsi, masiksik lahe (Guam); mo‘osipo, mo‘osipo enge‘enga, mo‘osipo hina enge‘enga, mu‘a (Tonga); mosipo (Niue); manutofu, mautofu, mautofu vao (American Samoa and Samoa); qatima (Fiji), urio (French Polynesia)	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	SPECIES	English: Chinese burr, paroquet burr, burr bush; Other:  dadangsi, masiksik lahe (Guam); mo‘osipo, mo‘osipo enge‘enga, mo‘osipo hina enge‘enga, mu‘a (Tonga); mosipo (Niue); manutofu, mautofu, mautofu vao (American Samoa and Samoa); qatima (Fiji), urio (French Polynesia)	ACCEPTED
17261	17261	Triumfetta rhomboidea Jacq.		English: Chinese burr, paroquet burr, burr bush; Other:  dadangsi, masiksik lahe (Guam); mo‘osipo, mo‘osipo enge‘enga, mo‘osipo hina enge‘enga, mu‘a (Tonga); mosipo (Niue); manutofu, mautofu, mautofu vao (American Samoa and Samoa); qatima (Fiji), urio (French Polynesia)	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	SPECIES	English: Chinese burr, paroquet burr, burr bush; Other:  dadangsi, masiksik lahe (Guam); mo‘osipo, mo‘osipo enge‘enga, mo‘osipo hina enge‘enga, mu‘a (Tonga); mosipo (Niue); manutofu, mautofu, mautofu vao (American Samoa and Samoa); qatima (Fiji), urio (French Polynesia)	ACCEPTED
17262	17262	Triumfetta rhomboidea Jacq.		English: Chinese burr, paroquet burr, burr bush; Other:  dadangsi, masiksik lahe (Guam); mo‘osipo, mo‘osipo enge‘enga, mo‘osipo hina enge‘enga, mu‘a (Tonga); mosipo (Niue); manutofu, mautofu, mautofu vao (American Samoa and Samoa); qatima (Fiji), urio (French Polynesia)	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	SPECIES	English: Chinese burr, paroquet burr, burr bush; Other:  dadangsi, masiksik lahe (Guam); mo‘osipo, mo‘osipo enge‘enga, mo‘osipo hina enge‘enga, mu‘a (Tonga); mosipo (Niue); manutofu, mautofu, mautofu vao (American Samoa and Samoa); qatima (Fiji), urio (French Polynesia)	ACCEPTED
17263	17263	Triumfetta rhomboidea Jacq.		English: Chinese burr, paroquet burr, burr bush; Other:  dadangsi, masiksik lahe (Guam); mo‘osipo, mo‘osipo enge‘enga, mo‘osipo hina enge‘enga, mu‘a (Tonga); mosipo (Niue); manutofu, mautofu, mautofu vao (American Samoa and Samoa); qatima (Fiji), urio (French Polynesia)	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	SPECIES	English: Chinese burr, paroquet burr, burr bush; Other:  dadangsi, masiksik lahe (Guam); mo‘osipo, mo‘osipo enge‘enga, mo‘osipo hina enge‘enga, mu‘a (Tonga); mosipo (Niue); manutofu, mautofu, mautofu vao (American Samoa and Samoa); qatima (Fiji), urio (French Polynesia)	ACCEPTED
17264	17264	Triumfetta rhomboidea Jacq.		English: Chinese burr, paroquet burr, burr bush; Other:  dadangsi, masiksik lahe (Guam); mo‘osipo, mo‘osipo enge‘enga, mo‘osipo hina enge‘enga, mu‘a (Tonga); mosipo (Niue); manutofu, mautofu, mautofu vao (American Samoa and Samoa); qatima (Fiji), urio (French Polynesia)	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	SPECIES	English: Chinese burr, paroquet burr, burr bush; Other:  dadangsi, masiksik lahe (Guam); mo‘osipo, mo‘osipo enge‘enga, mo‘osipo hina enge‘enga, mu‘a (Tonga); mosipo (Niue); manutofu, mautofu, mautofu vao (American Samoa and Samoa); qatima (Fiji), urio (French Polynesia)	ACCEPTED
17265	17265	Triumfetta rhomboidea Jacq.		English: Chinese burr, paroquet burr, burr bush; Other:  dadangsi, masiksik lahe (Guam); mo‘osipo, mo‘osipo enge‘enga, mo‘osipo hina enge‘enga, mu‘a (Tonga); mosipo (Niue); manutofu, mautofu, mautofu vao (American Samoa and Samoa); qatima (Fiji), urio (French Polynesia)	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	SPECIES	English: Chinese burr, paroquet burr, burr bush; Other:  dadangsi, masiksik lahe (Guam); mo‘osipo, mo‘osipo enge‘enga, mo‘osipo hina enge‘enga, mu‘a (Tonga); mosipo (Niue); manutofu, mautofu, mautofu vao (American Samoa and Samoa); qatima (Fiji), urio (French Polynesia)	ACCEPTED
17266	17266	Uraria lagopodioides (L.) DC.		hiku ‘i pusi, iku ‘i pusi	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	hiku ‘i pusi, iku ‘i pusi	ACCEPTED
17267	17267	Urochloa mutica T.Q.Nguyen (Forssk.)	Brachiaria mutica (Forssk.) Stapf	English:  California grass, para grass, buffalo grass, Mauritius grass, signal grass; French: herbe de Para; Other:  puakatau (Tonga) (Swarbrick, 1997)	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	English:  California grass, para grass, buffalo grass, Mauritius grass, signal grass; French: herbe de Para; Other:  puakatau (Tonga) (Swarbrick, 1997)	SYNONYM
17268	17268	Urochloa subquadripara R.D.Webster (Trin.)	Brachiaria subquadripara (Trin.) Hitchc.	mohuku'apopoa	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	mohuku'apopoa	SYNONYM
17269	17269	Urochloa subquadripara R.D.Webster (Trin.)	Brachiaria subquadripara (Trin.) Hitchc.	mohuku'apopoa	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	mohuku'apopoa	SYNONYM
17270	17270	Urochloa subquadripara R.D.Webster (Trin.)	Brachiaria subquadripara (Trin.) Hitchc.	mohuku'apopoa	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	mohuku'apopoa	SYNONYM
17271	17271	Waltheria indica L.			Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	SPECIES		ACCEPTED
