id	taxonID	scientificName	acceptedNameUsage	kingdom	phylum	class	order	family	taxonRank	taxonomicStatus	taxonRemarks	modified
165618	165618	Prunus lusitanica	Prunus lusitanica L.	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED		2024
165619	165619	Prunus serotina	Prunus serotina Ehrh.	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165620	165620	Prunus serrulata	Prunus serrulata Lindl.	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED		2024
165621	165621	Pseudopolydora corniculata	Pseudopolydora corniculata Radashevsky & Hsieh, 2000	Animalia	Annelida	Polychaeta	Spionida	Spionidae	SPECIES	ACCEPTED		2019
165622	165622	Pseudopolydora paucibranchiata	Pseudopolydora paucibranchiata (Okuda, 1937)	Animalia	Annelida	Polychaeta	Spionida	Spionidae	SPECIES	ACCEPTED		2019
165623	165623	Pseudosasa japonica	Pseudosasa japonica (Siebold & Zucc. ex Steud.) Makino ex Nakai	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165624	165624	Pseudosuccinea columella	Pseudosuccinea columella (Say, 1817)	Animalia	Mollusca	Gastropoda		Lymnaeidae	SPECIES	ACCEPTED		2019
165625	165625	Pseudotsuga menziesii	Pseudotsuga menziesii (Mirb.) Franco	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	SPECIES	ACCEPTED		2024
165626	165626	Psidium cattleianum	Psidium cattleianum Afzel. ex Sabine	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	SPECIES	ACCEPTED		2024
165627	165627	Psidium guajava	Psidium guajava L.	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	SPECIES	ACCEPTED		2024
165628	165628	Psoralea pinnata	Psoralea pinnata L.	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	ACCEPTED		2024
165629	165629	Pteris cretica	Pteris cretica L.	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	SPECIES	ACCEPTED		2024
165630	165630	Pueraria montana	Pueraria montana (Lour.) Merr.	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	ACCEPTED		2024
165631	165631	Pultenaea daphnoides	Pultenaea daphnoides J.C.Wendl.	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	ACCEPTED		2024
165632	165632	Punctaria latifolia	Punctaria latifolia Grev.	Chromista	Ochrophyta	Phaeophyceae	Ectocarpales	Chordariaceae	SPECIES	ACCEPTED		2024
165633	165633	Pyracantha angustifolia	Pyracantha angustifolia (Franch.) C.K.Schneid.	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165634	165634	Pyromaia tuberculata	Pyromaia tuberculata (Lockington, 1877)	Animalia	Arthropoda	Malacostraca	Decapoda	Inachoididae	SPECIES	ACCEPTED		2019
165635	165635	Pyropia koreana	Pyropia koreana (M.S.Hwang & I.K.Lee) M.S.Hwang, H.G.Choi, Y.S.Oh & I.K.Lee	Plantae	Rhodophyta	Bangiophyceae	Bangiales	Bangiaceae	SPECIES	ACCEPTED		2024
165636	165636	Pyropia suborbiculata	Pyropia suborbiculata (Kjellm.) J.E.Sutherl., H.G.Choi, M.S.Hwang & W.A.Nelson	Plantae	Rhodophyta	Bangiophyceae	Bangiales	Bangiaceae	SPECIES	ACCEPTED		2024
165637	165637	Pyura doppelgangera	Pyura doppelgangera Rius & Teske, 2013	Animalia	Chordata	Ascidiacea	Stolidobranchia	Pyuridae	SPECIES	ACCEPTED		2019
165638	165638	Quercus robur	Quercus robur L.	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	SPECIES	ACCEPTED		2024
165639	165639	Ranoidea aurea	Ranoidea aurea (Lesson, 1829)	Animalia	Chordata	Amphibia	Anura	Pelodryadidae	SPECIES	ACCEPTED		2019
165640	165640	Ranoidea raniformis	Ranoidea raniformis	Animalia	Chordata	Amphibia	Anura	Pelodryadidae	SPECIES	ACCEPTED		2019
165641	165641	Raspailia arbuscula	Raspailia arbuscula (Lendenfeld, 1888)	Animalia	Porifera	Demospongiae	Axinellida	Raspailiidae	SPECIES	ACCEPTED		2019
165642	165642	Rattus exulans	Rattus exulans (Peale, 1848)	Animalia	Chordata	Mammalia	Rodentia	Muridae	SPECIES	ACCEPTED		2019
165643	165643	Rattus norvegicus	Rattus norvegicus (Berkenhout, 1769)	Animalia	Chordata	Mammalia	Rodentia	Muridae	SPECIES	ACCEPTED		2019
165644	165644	Rattus rattus	Rattus rattus (Linnaeus, 1758)	Animalia	Chordata	Mammalia	Rodentia	Muridae	SPECIES	ACCEPTED		2019
165645	165645	Reynoutria ×bohemica	Reynoutria ×bohemica Chrtek & Chrtková	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165646	165646	Reynoutria japonica	Reynoutria japonica Houtt.	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165647	165647	Reynoutria sachalinensis	Reynoutria sachalinensis (F.Schmidt) Nakai	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165648	165648	Rhamnus alaternus	Rhamnus alaternus L.	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165649	165649	Rhaphiolepis bibas	Rhaphiolepis bibas (Lour.) Galasso & Banfi	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED		2024
165650	165650	Rhaphiolepis umbellata	Rhaphiolepis umbellata (Thunb.) Makino	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED		2024
165651	165651	Rhododendron ponticum	Rhododendron ponticum L.	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165652	165652	Rhytidoponera chalybaea	Rhytidoponera chalybaea Emery, 1901	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	ACCEPTED		2019
165653	165653	Rhytidoponera metallica	Rhytidoponera metallica (Smith, 1858)	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	ACCEPTED		2019
165654	165654	Ribes sanguineum	Ribes sanguineum Pursh	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Grossulariaceae	SPECIES	ACCEPTED		2024
165655	165655	Ribes uva-crispa	Ribes uva-crispa L.	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Grossulariaceae	SPECIES	ACCEPTED		2024
165656	165656	Ricinus communis	Ricinus communis L.	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	SPECIES	ACCEPTED		2024
165657	165657	Robinia pseudoacacia	Robinia pseudoacacia L.	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	ACCEPTED		2024
165658	165658	Roldana petasitis	Roldana petasitis (Sims) H.Rob. & Brettell	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	ACCEPTED		2024
165659	165659	Romaleon gibbosulum	Romaleon gibbosulum (De Haan, 1833)	Animalia	Arthropoda	Malacostraca	Decapoda	Cancridae	SPECIES	ACCEPTED		2019
165660	165660	Rosa rubiginosa	Rosa rubiginosa L.	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED		2024
165661	165661	Rosenvingea sanctae-crucis	Rosenvingea sanctae-crucis Boergesen	Chromista	Ochrophyta	Phaeophyceae	Scytosiphonales	Scytosiphonaceae	SPECIES	ACCEPTED		2024
165662	165662	Rubus armeniacus	Rubus armeniacus Focke	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED		2024
165663	165663	Rubus cardiophyllus	Rubus cardiophyllus P.J.Müll. & Lefèvre	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED		2024
165664	165664	Rubus cissburiensis	Rubus cissburiensis W.P.C.Barton & Ridd.	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED		2024
165665	165665	Rubus echinatus	Rubus echinatus Lindl.	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED		2024
165666	165666	Rubus laciniatus	Rubus laciniatus Willd.	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED		2024
165667	165667	Rubus leptothyrsos	Rubus leptothyrsos G.Braun	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED		2024
165668	165668	Rubus phoenicolasius	Rubus phoenicolasius Maxim.	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED		2024
165669	165669	Rubus polyanthemus	Rubus polyanthemus Lindeb.	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED		2024
165670	165670	Rubus ulmifolius	Rubus ulmifolius Schott	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED		2024
165671	165671	Rubus vestitus	Rubus vestitus Weihe	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED		2024
165672	165672	Rumex sagittatus	Rumex sagittatus Thunb.	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	SPECIES	ACCEPTED		2024
165673	165673	Rupicapra rupicapra	Rupicapra rupicapra (Linnaeus, 1758)	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	SPECIES	ACCEPTED		2019
165674	165674	Rusa timorensis	Rusa timorensis (Blainville, 1822)	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	SPECIES	ACCEPTED		2019
165675	165675	Sabella spallanzanii	Sabella spallanzanii (Gmelin, 1791)	Animalia	Annelida	Polychaeta	Sabellida	Sabellidae	SPECIES	ACCEPTED		2024
165676	165676	Sagina procumbens	Sagina procumbens L.	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	SPECIES	ACCEPTED		2024
165677	165677	Salix cinerea	Salix cinerea L.	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165678	165678	Salix fragilis	Salix fragilis L.	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165679	165679	Salix purpurea	Salix purpurea L.	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	SPECIES	ACCEPTED		2024
165680	165680	Salmo salar	Salmo salar Linnaeus, 1758	Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	SPECIES	ACCEPTED		2019
165681	165681	Salmo trutta	Salmo trutta Linnaeus, 1758	Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	SPECIES	ACCEPTED		2019
165682	165682	Salomona solida	Salomona solida (F.Walker, 1869)	Animalia	Arthropoda	Insecta	Orthoptera	Tettigoniidae	SPECIES	ACCEPTED		2019
165683	165683	Salpichroa origanifolia	Salpichroa origanifolia (Lam.) Baill.	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	SPECIES	ACCEPTED		2024
165684	165684	Salvelinus fontinalis	Salvelinus fontinalis (Mitchill, 1814)	Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	SPECIES	ACCEPTED		2019
165685	165685	Salvelinus namaycush	Salvelinus namaycush (Walbaum, 1792)	Animalia	Chordata	Actinopterygii	Salmoniformes	Salmonidae	SPECIES	ACCEPTED		2019
165686	165686	Sambucus nigra	Sambucus nigra L.	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Viburnaceae	SPECIES	ACCEPTED		2024
165687	165687	Scardinius erythrophthalmus	Scardinius erythrophthalmus (Linnaeus, 1758)	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	SPECIES	ACCEPTED		2019
165688	165688	Schinus terebinthifolia	Schinus terebinthifolia Raddi	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Anacardiaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165689	165689	Schizoporella errata	Schizoporella errata (Waters, 1878)	Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Schizoporellidae	SPECIES	ACCEPTED		2019
165690	165690	Schizoporella japonica	Schizoporella japonica Ortmann, 1890	Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Schizoporellidae	SPECIES	ACCEPTED		2019
165691	165691	Schizymenia apoda	Schizymenia apoda (J.Agardh) J.Agardh	Plantae	Rhodophyta	Florideophyceae	Nemastomatales	Schizymeniaceae	SPECIES	ACCEPTED		2024
165692	165692	Schoenoplectus californicus	Schoenoplectus californicus (C.A.Mey.) Soják	Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165693	165693	Sedum acre	Sedum acre L.	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	SPECIES	ACCEPTED		2024
165694	165694	Sedum praealtum	Sedum praealtum A.DC.	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	SPECIES	ACCEPTED		2024
165695	165695	Selaginella kraussiana	Selaginella kraussiana (Kunze) A.Braun	Plantae	Tracheophyta	Lycopodiopsida	Selaginellales	Selaginellaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165696	165696	Senecio angulatus	Senecio angulatus L.fil.	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	ACCEPTED		2024
165697	165697	Senecio elegans	Senecio elegans L.	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	ACCEPTED		2024
165698	165698	Senecio glastifolius	Senecio glastifolius L.fil.	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	ACCEPTED		2024
165699	165699	Senecio skirrhodon	Senecio skirrhodon DC.	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	ACCEPTED		2024
165700	165700	Senna septemtrionalis	Senna septemtrionalis (Viv.) H.S.Irwin & Barneby	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	ACCEPTED		2024
165701	165701	Setaria palmifolia	Setaria palmifolia (J.Koenig) Stapf	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165702	165702	Setaria pumila	Setaria pumila (Poir.) Roem. & Schult.	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165703	165703	Silybum marianum	Silybum marianum (L.) Gaertn.	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	ACCEPTED		2024
165704	165704	Siphogenerina raphana	Siphogenerina raphana (Parker & Jones, 1865)	Chromista	Foraminifera	Globothalamea	Rotaliida	Siphogenerinoididae	SPECIES	ACCEPTED		2019
165705	165705	Solanum dulcamara	Solanum dulcamara L.	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	SPECIES	ACCEPTED		2024
165706	165706	Solanum laxum	Solanum laxum Spreng.	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	SPECIES	ACCEPTED		2024
165707	165707	Solanum linnaeanum	Solanum linnaeanum Hepper & P.-M.L.Jaeger	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	SPECIES	ACCEPTED		2024
165708	165708	Solanum marginatum	Solanum marginatum L.fil.	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165709	165709	Solanum mauritianum	Solanum mauritianum Scop.	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165710	165710	Solanum pseudocapsicum	Solanum pseudocapsicum L.	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	SPECIES	ACCEPTED		2024
165711	165711	Sorbus aucuparia	Sorbus aucuparia L.	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED		2024
165712	165712	Spartium junceum	Spartium junceum L.	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	ACCEPTED		2024
165713	165713	Sphaeropteris cooperi	Sphaeropteris cooperi (Hook. ex F.Muell.) R.M.Tryon	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165714	165714	Spiraea japonica	Spiraea japonica L.fil.	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	SPECIES	ACCEPTED		2024
165715	165715	Sporobolus ×townsendii	Sporobolus ×townsendii (H.Groves & J.Groves) P.M.Peterson & Saarela	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165716	165716	Sporobolus alterniflorus	Sporobolus alterniflorus (Loisel.) P.M.Peterson & Saarela	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165717	165717	Sporobolus anglicus	Sporobolus anglicus (C.E.Hubb.) P.M.Peterson & Saarela	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165718	165718	Stenotaphrum secundatum	Stenotaphrum secundatum (Walter) Kuntze	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165719	165719	Stictyosiphon soriferus	Stictyosiphon soriferus (Reinke) Rosenv.	Chromista	Ochrophyta	Phaeophyceae	Ectocarpales	Chordariaceae	SPECIES	ACCEPTED		2024
165720	165720	Streptopelia chinensis	Streptopelia chinensis tigrina (Temminck, 1809)	Animalia	Chordata	Aves	Columbiformes	Columbidae	SUBSPECIES	ACCEPTED		2019
165721	165721	Streptopelia risoria	Streptopelia risoria (Linnaeus, 1758)	Animalia	Chordata	Aves	Columbiformes	Columbidae	SPECIES	ACCEPTED		2019
165722	165722	Striaria attentuata	Striaria attentuata	Chromista	Ochrophyta	Phaeophyceae	Ectocarpales	Chordariaceae	SPECIES	ACCEPTED		2024
165723	165723	Striaria attenuata	Striaria attenuata (Grev.) Grev.	Chromista	Ochrophyta	Phaeophyceae	Ectocarpales	Chordariaceae	SPECIES	ACCEPTED		2019
165724	165724	Strumigenys perplexa	Strumigenys perplexa (Smith, 1876)	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	ACCEPTED		2019
165725	165725	Strumigenys xenos	Strumigenys xenos Brown, 1955	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	ACCEPTED		2019
165726	165726	Sturnus vulgaris	Sturnus vulgaris Linnaeus, 1758	Animalia	Chordata	Aves	Passeriformes	Sturnidae	SPECIES	ACCEPTED		2019
165727	165727	Styela canopus	Styela canopus (Savigny, 1816)	Animalia	Chordata	Ascidiacea	Stolidobranchia	Styelidae	SPECIES	ACCEPTED		2019
165728	165728	Styela clava	Styela clava Herdman, 1881	Animalia	Chordata	Ascidiacea	Stolidobranchia	Styelidae	SPECIES	ACCEPTED		2024
165729	165729	Sus scrofa	Sus scrofa Linnaeus, 1758	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	SPECIES	ACCEPTED		2019
165730	165730	Symplectoscyphus indivisus	Symplectoscyphus indivisus (Bale, 1882)	Animalia	Cnidaria	Hydrozoa	Leptothecata	Symplectoscyphidae	SPECIES	ACCEPTED		2019
165731	165731	Symplegma brakenhielmi	Symplegma brakenhielmi (Michaelsen, 1904)	Animalia	Chordata	Ascidiacea	Stolidobranchia	Styelidae	SPECIES	ACCEPTED		2024
165732	165732	Symplegma rubra	Symplegma rubra Monniot C., 1972	Animalia	Chordata	Ascidiacea	Stolidobranchia	Styelidae	SPECIES	ACCEPTED		2024
165733	165733	Syzygium australe	Syzygium australe (J.C.Wendl. ex Link) B.Hyland	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	SPECIES	ACCEPTED		2024
165734	165734	Syzygium smithii	Syzygium smithii (Poir.) Nied.	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165735	165735	Tandonia budapestensis	Tandonia budapestensis (Hazay, 1880)	Animalia	Mollusca	Gastropoda	Stylommatophora	Milacidae	SPECIES	ACCEPTED		2019
165736	165736	Tandonia sowerbyi	Tandonia sowerbyi (A.Férussac, 1823)	Animalia	Mollusca	Gastropoda	Stylommatophora	Milacidae	SPECIES	ACCEPTED		2019
165737	165737	Technomyrmex jocosus	Technomyrmex jocosus Forel, 1910	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	ACCEPTED		2019
165738	165738	Tecomaria capensis	Tecomaria capensis (Thunb.) Spach	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	SPECIES	ACCEPTED		2024
165739	165739	Teleogryllus commodus	Teleogryllus commodus (F.Walker, 1869)	Animalia	Arthropoda	Insecta	Orthoptera	Gryllidae	SPECIES	ACCEPTED		2019
165740	165740	Testacella haliotidea	Testacella haliotidea Draparnaud, 1801	Animalia	Mollusca	Gastropoda	Stylommatophora	Testacellidae	SPECIES	ACCEPTED		2019
165741	165741	Tethocyathus cylindraceus	Tethocyathus cylindraceus (Pourtalès, 1868)	Animalia	Cnidaria	Anthozoa	Scleractinia	Caryophylliidae	SPECIES	ACCEPTED		2019
165742	165742	Tethya bergquistae	Tethya bergquistae Hooper, 1994	Animalia	Porifera	Demospongiae	Tethyida	Tethyidae	SPECIES	ACCEPTED		2019
165743	165743	Tethya multistella	Tethya multistella Lendenfeld, 1888	Animalia	Porifera	Demospongiae	Tethyida	Tethyidae	SPECIES	ACCEPTED		2019
165744	165744	Tetramorium bicarinatum	Tetramorium bicarinatum (Nylander, 1846)	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	ACCEPTED		2019
165745	165745	Tetramorium grassii	Tetramorium grassii Emery, 1895	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	SPECIES	ACCEPTED		2019
165746	165746	Thalamoporella californica	Thalamoporella californica (Levinsen, 1909)	Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Thalamoporellidae	SPECIES	ACCEPTED		2019
165747	165747	Theora lubrica	Theora lubrica Gould, 1861	Animalia	Mollusca	Bivalvia	Cardiida	Semelidae	SPECIES	ACCEPTED		2024
165748	165748	Thinopyrum acutum	Thinopyrum acutum (DC.) Banfi	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165749	165749	Thinopyrum obtusiflorum	Thinopyrum obtusiflorum (DC.) Banfi	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	SPECIES	ACCEPTED		2024
165750	165750	Thunbergia alata	Thunbergia alata Bojer ex Sims	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	SPECIES	ACCEPTED		2024
165751	165751	Thymus vulgaris	Thymus vulgaris L.	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	SPECIES	ACCEPTED		2024
165752	165752	Tinca tinca	Tinca tinca (Linnaeus, 1758)	Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	SPECIES	ACCEPTED		2019
165753	165753	Toxicodendron succedaneum	Toxicodendron succedaneum (L.) Kuntze	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Anacardiaceae	SPECIES	ACCEPTED		2024
165754	165754	Trachycarpus fortunei	Trachycarpus fortunei (Hook.) H.Wendl.	Plantae	Tracheophyta	Liliopsida	Arecales	Arecaceae	SPECIES	ACCEPTED		2024
165755	165755	Tradescantia fluminensis	Tradescantia fluminensis Vell.	Plantae	Tracheophyta	Liliopsida	Commelinales	Commelinaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165756	165756	Tricellaria inopinata	Tricellaria inopinata d'Hondt & Occhipinti Ambrogi, 1985	Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Candidae	SPECIES	ACCEPTED		2019
165757	165757	Trichosurus vulpecula	Trichosurus vulpecula (Kerr, 1792)	Animalia	Chordata	Mammalia	Diprotodontia	Phalangeridae	SPECIES	ACCEPTED		2019
165758	165758	Tritia burchardi	Tritia burchardi (Dunker, 1849)	Animalia	Mollusca	Gastropoda	Neogastropoda	Nassariidae	SPECIES	ACCEPTED		2019
165759	165759	Tropaeolum majus	Tropaeolum majus L.	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Tropaeolaceae	SPECIES	ACCEPTED		2024
165760	165760	Tropaeolum speciosum	Tropaeolum speciosum Poepp. & Endl.	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Tropaeolaceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165761	165761	Turdus merula	Turdus merula Linnaeus, 1758	Animalia	Chordata	Aves	Passeriformes	Turdidae	SPECIES	ACCEPTED		2019
165762	165762	Turdus philomelos	Turdus philomelos C.L.Brehm, 1831	Animalia	Chordata	Aves	Passeriformes	Turdidae	SPECIES	ACCEPTED		2019
165763	165763	Tussilago farfara	Tussilago farfara L.	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	SPECIES	ACCEPTED	Unwanted Organism (UO) | National Pest Plant Accord (NPPA)	2024
165764	165764	Ugni molinae	Ugni molinae Turcz.	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	SPECIES	ACCEPTED		2024
165765	165765	Ulex europaeus	Ulex europaeus L.	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	SPECIES	ACCEPTED		2024
165766	165766	Ulva australis	Ulva australis Aresch.	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	SPECIES	ACCEPTED		2024
165767	165767	Ulva californica	Ulva californica Wille	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	SPECIES	ACCEPTED		2024
165768	165768	Ulva compressa	Ulva compressa L.	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	SPECIES	ACCEPTED		2024
165769	165769	Ulva flexuosa	Ulva flexuosa Wulfen	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	SPECIES	ACCEPTED		2024
165770	165770	Ulva intestinalis	Ulva intestinalis L.	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	SPECIES	ACCEPTED		2024
165771	165771	Ulva lactuca	Ulva lactuca L.	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	SPECIES	ACCEPTED		2024
